id,name,phone,location.address1,location.address2,location.city,location.state,location.country,price,rating,review_count,url
ruWJerAc9VW23GvegYddnQ,Gaijin,13122651348,950 W Lake St,,Chicago,IL,US,$$,4.5,149,https://www.yelp.com/biz/gaijin-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
6CVmvOpLWXcqZbLVajw0LQ,The Sala Pao Shop,17736979267,1909 N Western Ave,,Chicago,IL,US,,5,31,https://www.yelp.com/biz/the-sala-pao-shop-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
T1dv09OKSxmuitPVLXD5Aw,Serai,18722068368,2169 N Milwaukee Ave,,Chicago,IL,US,$$,4.5,572,https://www.yelp.com/biz/serai-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
p2cCK4Vu-3L-skOMd93VVg,JJ Thai Street Food,13129294435,1715 W Chicago Ave,,Chicago,IL,US,$$,4.5,352,https://www.yelp.com/biz/jj-thai-street-food-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
db7p4tMxC_pptYho8RUhzQ,Aloha Wagon,13128889613,1247 S Western Ave,,Chicago,IL,US,$,5,166,https://www.yelp.com/biz/aloha-wagon-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
HwOzFKTCkOE1NwGrxXxuAQ,Rickshaw Republic,17736974750,2312 N Lincoln Ave,,Chicago,IL,US,$$,4,381,https://www.yelp.com/biz/rickshaw-republic-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
7Es7EbTy_s1btAdowLeiPQ,Small Cheval,13129294580,1732 N Milwaukee Ave,,Chicago,IL,US,$$,4.5,1107,https://www.yelp.com/biz/small-cheval-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
#NAME?,Little Goat Diner,13128883455,820 W Randolph St,,Chicago,IL,US,$$,4,4553,https://www.yelp.com/biz/little-goat-diner-chicago-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
CSxbbmY-OshnCG7GZ062Ww,The Roost Carolina Kitchen,13128775738,455 N Milwaukee Ave,,Chicago,IL,US,$$,4,291,https://www.yelp.com/biz/the-roost-carolina-kitchen-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
IFzqwKn-88ohRfhdLg4wKQ,SoJu BBQ,13128775206,36 S Ashland,,Chicago,IL,US,$$,4.5,96,https://www.yelp.com/biz/soju-bbq-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
YU3XvseN8keVmipgidQ94w,Antique Taco,17736878697,1360 N Milwaukee Ave,,Chicago,IL,US,$$,4,1245,https://www.yelp.com/biz/antique-taco-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
pbpnSu09fVWBDrGm9AwX3Q,Beacon Doughnuts,,810 W Armitage Ave,,Chicago,IL,US,,5,8,https://www.yelp.com/biz/beacon-doughnuts-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
E-gZcYNh9rSN7viJ_I9kzQ,Xi'an Dynasty Cuisine,17739047253,2218 N Lincoln Ave,,Chicago,IL,US,$$,4.5,71,https://www.yelp.com/biz/xian-dynasty-cuisine-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
DDzT2AA047ZgyId-yf0pQg,ML Kitchen,13126313793,1138 W Taylor St,,Chicago,IL,US,$$,4,152,https://www.yelp.com/biz/ml-kitchen-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
x3qFSy7_XhSIrQ8k91Zu8w,Stray Hen Cafe,17736978168,2423 N Clark St,,Chicago,IL,US,,5,3,https://www.yelp.com/biz/stray-hen-cafe-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
xNbjv2XaKt0ZATscozZsAg,Joy's Noodles & Rice,17733278330,3257 N Broadway,,Chicago,IL,US,$$,4,908,https://www.yelp.com/biz/joys-noodles-and-rice-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
dro6ttzG0H2PlES0gI8LIg,Tortello,17733601293,1746 W Division St,,Chicago,IL,US,$$,4.5,167,https://www.yelp.com/biz/tortello-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
YJMFBlFB_dBpEQ370MO92g,Athenian Room,17733485155,807 W Webster Ave,,Chicago,IL,US,$$,4,743,https://www.yelp.com/biz/athenian-room-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
DXwSYgiXqIVNdO9dazel6w,Pequod's Pizzeria,17733271512,2207 N Clybourn Ave,,Chicago,IL,US,$$,4,6144,https://www.yelp.com/biz/pequods-pizzeria-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
HAi1irLE91wjLJo5Qiskpg,Brazilian Bowl,17738572002,3204 N Broadway St,,Chicago,IL,US,$,4,474,https://www.yelp.com/biz/brazilian-bowl-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
90-6FQYDxKp516WnO_jMpg,Galit,17733608755,2429 N Lincoln Ave,,Chicago,IL,US,$$,4,179,https://www.yelp.com/biz/galit-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
V1VCsaFl9fH07blsJJdZQQ,Ali Baba Doner,13128237716,545 W Diversey Pkwy,,Chicago,IL,US,$$,5,98,https://www.yelp.com/biz/ali-baba-doner-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
TQp4_qJFrn_aO6Y1IOZgCg,Gus's World Famous Fried Chicken,13127331971,847 W Fulton Market,,Chicago,IL,US,$$,4,665,https://www.yelp.com/biz/guss-world-famous-fried-chicken-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
WM2JQP4yzQHPbIh-wNdK6g,Cumin,17733421414,1414 N Milwaukee Ave,,Chicago,IL,US,$$,4,910,https://www.yelp.com/biz/cumin-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
XKUZV9O2sRFLDIpAmwmG5g,Boka,13123376070,1729 N Halsted St,,Chicago,IL,US,$$$,4.5,1428,https://www.yelp.com/biz/boka-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
1GiybV2faVpTt1zw13CzLA,Rangoli,17736977114,2421 W North Ave,,Chicago,IL,US,$$,4,637,https://www.yelp.com/biz/rangoli-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
O6uWHgJzylSjWjPSJKGhnQ,Sultan's Market,17732353072,2057 W North Ave,,Chicago,IL,US,$,4,1305,https://www.yelp.com/biz/sultans-market-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
LSVliCL6PO91G2_LTniFGA,Kabobchi,13126009743,1519 W Taylor St,,Chicago,IL,US,,5,47,https://www.yelp.com/biz/kabobchi-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
2kcrnjcmvPgUTqs3m5My8Q,Son of a Butcher by Whisk,17736879709,2934 W Diversey Ave,,Chicago,IL,US,$$,3.5,306,https://www.yelp.com/biz/son-of-a-butcher-by-whisk-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
IqJKz6-IBIbcfUcotMXO8Q,Cafe Istanbul,17736619487,2014 W Division St,,Chicago,IL,US,$$,4.5,130,https://www.yelp.com/biz/cafe-istanbul-chicago-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
uKKnvy50eMJVicTRc_lm4g,Furious Spoon - Wicker Park,17736878445,1571 N Milwaukee Ave,,Chicago,IL,US,$$,4,1258,https://www.yelp.com/biz/furious-spoon-wicker-park-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
e9Gx0S7ojgg2Y7BrITiADA,Perilla Korean American Fare,13122433344,401 N Milwaukee Ave,,Chicago,IL,US,,4.5,99,https://www.yelp.com/biz/perilla-korean-american-fare-chicago-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Z2nOMPedr7XYhgYhILJjEA,Piece Brewery and Pizzeria,17737724422,1927 W North Ave,,Chicago,IL,US,$$,4,3527,https://www.yelp.com/biz/piece-brewery-and-pizzeria-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
3BL6znoMLs5HyBaowRfuLA,Pho's Spicier Thai Cuisine,17737551995,3332 N Lincoln Ave,,Chicago,IL,US,$,4,577,https://www.yelp.com/biz/phos-spicier-thai-cuisine-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
eG64VXdW3RzQhsmTbr-rCw,Chilango Mexican Street Food,13128466216,1437 W Taylor St,Ste 1,Chicago,IL,US,$,4.5,514,https://www.yelp.com/biz/chilango-mexican-street-food-chicago-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
GbC6XO60SlLnlIOTbJE-Ew,Fatso's Last Stand,17732453287,2258 W Chicago Ave,,Chicago,IL,US,$$,4,795,https://www.yelp.com/biz/fatsos-last-stand-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Ydf5dgFsGhMSP61Ht7TekA,Butcher & The Burger,17736973735,1021 W Armitage Ave,,Chicago,IL,US,$$,4,1018,https://www.yelp.com/biz/butcher-and-the-burger-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
FKXbZ2335gzOCf0t98QhjA,Chicago Board Game Cafe,18723103999,1965 N Milwaukee Ave,,Chicago,IL,US,$$$,4,31,https://www.yelp.com/biz/chicago-board-game-cafe-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
pVPyt3TugMd8FW5LGznkQQ,Kuma's Corner - Belmont,17736048769,2900 W Belmont Ave,,Chicago,IL,US,$$,4,5025,https://www.yelp.com/biz/kumas-corner-belmont-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
9AXJmehEJ3hZqL2lmLeP5Q,Nando's Peri-Peri,13125469723,1500 N Clybourn Ave,,Chicago,IL,US,$$,4,136,https://www.yelp.com/biz/nandos-peri-peri-chicago-15?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
XgGUnYs2bjbbNvBefFtWxA,The Pasta Bowl,17735252695,2434 N Clark St,,Chicago,IL,US,$$,4,926,https://www.yelp.com/biz/the-pasta-bowl-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
W2H3kafN6ktU0YUto0pXWA,Takorea Cocina,17736616981,1022 N Western,,Chicago,IL,US,$,4.5,50,https://www.yelp.com/biz/takorea-cocina-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
xJEA6P6VS-Ukl9dmjleDkw,Silli Kori,17733845352,2053 W Division St,,Chicago,IL,US,$$,4.5,237,https://www.yelp.com/biz/silli-kori-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
5D5GiHm67V4thed30Etzhg,Summer House Santa Monica,17736344100,1954 N Halsted St,,Chicago,IL,US,$$,4,2335,https://www.yelp.com/biz/summer-house-santa-monica-chicago-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
ATbuE6MdSeYLIxcfB8MYCA,Cabra,13127611717,200 N Green St,,Chicago,IL,US,$$$,4,353,https://www.yelp.com/biz/cabra-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
qnnr26-dkiucGPBCaA-4bA,Momo Factory,17736612970,3202 N Broadway,,Chicago,IL,US,,4,19,https://www.yelp.com/biz/momo-factory-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Bux2liRQch80CZErQiE5ew,Vajra,13129294990,1329 W Chicago Ave,,Chicago,IL,US,$$$,4.5,140,https://www.yelp.com/biz/vajra-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
O073WVgzIh5OXRVL9TrRFQ,BIG & little's Restaurant,17736987777,1310 N Milwaukee Ave,,Chicago,IL,US,$,4,397,https://www.yelp.com/biz/big-and-littles-restaurant-chicago-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
c1OT7xxXi3W_7an_Ra4Pvw,Same Same,17736978688,2022 W Roscoe St,,Chicago,IL,US,$$,4.5,63,https://www.yelp.com/biz/same-same-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
LPZP6SvCfBIAQahXDx3Ajg,Turquoise Restaurant,17735493523,2147 W Roscoe St,,Chicago,IL,US,$$,4,721,https://www.yelp.com/biz/turquoise-restaurant-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
t5ITATMeEW0bgFniS053Vg,Falafel & Grill,17732928888,1317 N Milwaukee Ave,,Chicago,IL,US,$,4.5,475,https://www.yelp.com/biz/falafel-and-grill-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
2RbMo3nvbXS0ev_IzwNh9Q,Chengdu Aroma,17736988822,3227 N Clark St,,Chicago,IL,US,$$,4,52,https://www.yelp.com/biz/chengdu-aroma-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
7xiYs3CWFbs9lnqor7iRpQ,Crazy Bird,13128775684,1160 W Grand Ave,,Chicago,IL,US,$,4.5,99,https://www.yelp.com/biz/crazy-bird-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
faOpq9ORL0FlsMrou2NYug,Amaru,17736879790,1904 W N Ave,,Chicago,IL,US,,5,111,https://www.yelp.com/biz/amaru-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
9AtX-ERMQZh5xCuyfivZUg,The Momo World,13127338637,727 W Maxwell St,,Chicago,IL,US,,4.5,70,https://www.yelp.com/biz/the-momo-world-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
_d5Br6nZWpBNwL-4isroJA,Yuzu Sushi & Robata Grill,13126664100,1751 W Chicago Ave,,Chicago,IL,US,$$,4,1693,https://www.yelp.com/biz/yuzu-sushi-and-robata-grill-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
sYL9ux7ncnJzAHHppuMQ9w,The Crab Pad,17733608332,2529 N Milwaukee Ave,,Chicago,IL,US,$$,4.5,497,https://www.yelp.com/biz/the-crab-pad-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
-64Weew7ELLO8lEKExD38A,Philly Bros,17732782767,734 W Fullerton Ave,,Chicago,IL,US,$$,4.5,206,https://www.yelp.com/biz/philly-bros-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
TBCNrNW2WY4kuvg9LybEFA,Funkenhausen,13129294727,1709 W Chicago Ave,,Chicago,IL,US,$$,4.5,199,https://www.yelp.com/biz/funkenhausen-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
U9D0vqEP4QrJfJYs8mr3DA,Oiistar,17733608791,1385 N Milwaukee Ave,,Chicago,IL,US,$$,4,974,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
eUlykGltBGH0RC5lkwx2eg,Honey Butter Fried Chicken,17734784000,3361 N Elston Ave,,Chicago,IL,US,$$,4,1942,https://www.yelp.com/biz/honey-butter-fried-chicken-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
tzP7xNT7OokI6JKgtINTlA,Antico,17734894895,1946 N Leavitt St,,Chicago,IL,US,$$$,4.5,220,https://www.yelp.com/biz/antico-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
9ePSkh6Ht0NR9lE7kNQ_xg,Crave Kabob,13126006800,1521 W Madison St,,Chicago,IL,US,$$,4.5,236,https://www.yelp.com/biz/crave-kabob-chicago-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
mvFimrcREBIDo-pLAhMfNg,Avec,13123772002,615 W Randolph St,,Chicago,IL,US,$$$,4.5,2157,https://www.yelp.com/biz/avec-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
nHpdKk4hYQVbYyT-CeD7_Q,Athena Greek Restaurant,13126550000,212 S Halsted St,,Chicago,IL,US,$$,3.5,741,https://www.yelp.com/biz/athena-greek-restaurant-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
1eAPR_DR0VVTbaUTlU80sw,Sang's Kitchen,,711 W Jackson Blvd,,Chicago,IL,US,,3.5,8,https://www.yelp.com/biz/sangs-kitchen-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
kyZQnv62VQnDk23i_TxO3g,Parachute,17736541460,3500 N Elston Ave,,Chicago,IL,US,$$$,4,648,https://www.yelp.com/biz/parachute-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
hylBw5ND7XyPldM6BN28vw,Geja's Cafe,17732819101,340 W Armitage Ave,,Chicago,IL,US,$$$,4,1425,https://www.yelp.com/biz/gejas-cafe-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
m5_GCJP2W4zEJnyVgxa3eA,Longman & Eagle,17732767110,2657 N Kedzie Ave,,Chicago,IL,US,$$,4,2398,https://www.yelp.com/biz/longman-and-eagle-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
SagrY7hDKDVfCHeDCKpifw,Noodles In the Pot,17739756177,2453 N Halsted St,,Chicago,IL,US,$$,4,694,https://www.yelp.com/biz/noodles-in-the-pot-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
bZ7lvi5_BQ6UKK10OKPV7Q,Sushi Taku,17732528258,1904 W Division St,,Chicago,IL,US,$$,4.5,665,https://www.yelp.com/biz/sushi-taku-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
P4TMv21-yjdcGCblrDb6_w,Forastero,13122650322,449 W North Ave,,Chicago,IL,US,$,4.5,385,https://www.yelp.com/biz/forastero-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Kesy2o_OiHCS6juMdXFb7A,Goose Island Shrimp House Chicago,13126423640,1011 W Division St,,Chicago,IL,US,$,4,201,https://www.yelp.com/biz/goose-island-shrimp-house-chicago-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
F95agIcsD5g1bykGVTVWZQ,Kizuki Ramen & Izakaya,17732704150,1482 N Milwaukee Ave,,Chicago,IL,US,$$,4,672,https://www.yelp.com/biz/kizuki-ramen-and-izakaya-chicago?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
o-qsh446uTZ0sbxsiNfQkw,Rumi Middle Eastern Grill,17736665119,1534 N Milwaukee,,Chicago,IL,US,$,4.5,253,https://www.yelp.com/biz/rumi-middle-eastern-grill-chicago-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
